interval_start,fueltech,fueltech_label,power_mw,year,hour,month,day
2025-04-23 07:00:00,gas_wcmg,gas_wcmg,43.37,2025,7,4,23
2025-04-23 08:00:00,gas_wcmg,gas_wcmg,43.9185,2025,8,4,23
2025-04-23 09:00:00,gas_wcmg,gas_wcmg,43.721083,2025,9,4,23
2025-04-23 10:00:00,gas_wcmg,gas_wcmg,44.939083,2025,10,4,23
2025-04-23 11:00:00,gas_wcmg,gas_wcmg,45.211667,2025,11,4,23
2025-04-23 12:00:00,gas_wcmg,gas_wcmg,40.60325,2025,12,4,23
2025-04-23 13:00:00,gas_wcmg,gas_wcmg,37.468083,2025,13,4,23
2025-04-23 14:00:00,gas_wcmg,gas_wcmg,43.143917,2025,14,4,23
2025-04-23 15:00:00,gas_wcmg,gas_wcmg,44.573083,2025,15,4,23
2025-04-23 16:00:00,gas_wcmg,gas_wcmg,44.77825,2025,16,4,23
2025-04-23 17:00:00,gas_wcmg,gas_wcmg,44.87225,2025,17,4,23
2025-04-23 18:00:00,gas_wcmg,gas_wcmg,45.345833,2025,18,4,23
2025-04-23 19:00:00,gas_wcmg,gas_wcmg,45.353167,2025,19,4,23
2025-04-23 20:00:00,gas_wcmg,gas_wcmg,45.367583,2025,20,4,23
2025-04-23 21:00:00,gas_wcmg,gas_wcmg,45.258667,2025,21,4,23
2025-04-23 22:00:00,gas_wcmg,gas_wcmg,42.84325,2025,22,4,23
2025-04-23 23:00:00,gas_wcmg,gas_wcmg,42.049083,2025,23,4,23
2025-04-24 00:00:00,gas_wcmg,gas_wcmg,45.857,2025,0,4,24
2025-04-24 01:00:00,gas_wcmg,gas_wcmg,46.107333,2025,1,4,24
2025-04-24 02:00:00,gas_wcmg,gas_wcmg,46.352667,2025,2,4,24
2025-04-24 03:00:00,gas_wcmg,gas_wcmg,46.070167,2025,3,4,24
2025-04-24 04:00:00,gas_wcmg,gas_wcmg,44.619917,2025,4,4,24
2025-04-24 05:00:00,gas_wcmg,gas_wcmg,43.063667,2025,5,4,24
2025-04-24 06:00:00,gas_wcmg,gas_wcmg,44.148667,2025,6,4,24
2025-04-24 07:00:00,gas_wcmg,gas_wcmg,44.86075,2025,7,4,24
2025-04-24 08:00:00,gas_wcmg,gas_wcmg,45.564417,2025,8,4,24
2025-04-24 09:00:00,gas_wcmg,gas_wcmg,46.187833,2025,9,4,24
2025-04-24 10:00:00,gas_wcmg,gas_wcmg,47.383167,2025,10,4,24
2025-04-24 11:00:00,gas_wcmg,gas_wcmg,47.2845,2025,11,4,24
2025-04-24 12:00:00,gas_wcmg,gas_wcmg,46.304833,2025,12,4,24
2025-04-24 13:00:00,gas_wcmg,gas_wcmg,46.24625,2025,13,4,24
2025-04-24 14:00:00,gas_wcmg,gas_wcmg,45.530917,2025,14,4,24
2025-04-24 15:00:00,gas_wcmg,gas_wcmg,44.719833,2025,15,4,24
2025-04-24 16:00:00,gas_wcmg,gas_wcmg,46.021083,2025,16,4,24
2025-04-24 17:00:00,gas_wcmg,gas_wcmg,44.97075,2025,17,4,24
2025-04-24 18:00:00,gas_wcmg,gas_wcmg,44.381833,2025,18,4,24
2025-04-24 19:00:00,gas_wcmg,gas_wcmg,44.129333,2025,19,4,24
2025-04-24 20:00:00,gas_wcmg,gas_wcmg,42.9605,2025,20,4,24
2025-04-24 21:00:00,gas_wcmg,gas_wcmg,43.995917,2025,21,4,24
2025-04-24 22:00:00,gas_wcmg,gas_wcmg,30.15975,2025,22,4,24
2025-04-24 23:00:00,gas_wcmg,gas_wcmg,33.4925,2025,23,4,24
2025-04-25 00:00:00,gas_wcmg,gas_wcmg,38.870667,2025,0,4,25
2025-04-25 01:00:00,gas_wcmg,gas_wcmg,39.57275,2025,1,4,25
2025-04-25 02:00:00,gas_wcmg,gas_wcmg,41.667417,2025,2,4,25
2025-04-25 03:00:00,gas_wcmg,gas_wcmg,43.258167,2025,3,4,25
2025-04-25 04:00:00,gas_wcmg,gas_wcmg,41.869333,2025,4,4,25
2025-04-25 05:00:00,gas_wcmg,gas_wcmg,43.191917,2025,5,4,25
2025-04-25 06:00:00,gas_wcmg,gas_wcmg,42.918167,2025,6,4,25
2025-04-25 07:00:00,gas_wcmg,gas_wcmg,43.933,2025,7,4,25
2025-04-25 08:00:00,gas_wcmg,gas_wcmg,45.51275,2025,8,4,25
2025-04-25 09:00:00,gas_wcmg,gas_wcmg,47.70125,2025,9,4,25
2025-04-25 10:00:00,gas_wcmg,gas_wcmg,35.343167,2025,10,4,25
2025-04-25 11:00:00,gas_wcmg,gas_wcmg,44.477583,2025,11,4,25
2025-04-25 12:00:00,gas_wcmg,gas_wcmg,49.358167,2025,12,4,25
2025-04-25 13:00:00,gas_wcmg,gas_wcmg,51.696583,2025,13,4,25
2025-04-25 14:00:00,gas_wcmg,gas_wcmg,45.278583,2025,14,4,25
2025-04-25 15:00:00,gas_wcmg,gas_wcmg,45.5155,2025,15,4,25
2025-04-25 16:00:00,gas_wcmg,gas_wcmg,44.604083,2025,16,4,25
2025-04-25 17:00:00,gas_wcmg,gas_wcmg,45.040417,2025,17,4,25
2025-04-25 18:00:00,gas_wcmg,gas_wcmg,45.82425,2025,18,4,25
2025-04-25 19:00:00,gas_wcmg,gas_wcmg,44.473917,2025,19,4,25
2025-04-25 20:00:00,gas_wcmg,gas_wcmg,44.04025,2025,20,4,25
2025-04-25 21:00:00,gas_wcmg,gas_wcmg,42.594667,2025,21,4,25
2025-04-25 22:00:00,gas_wcmg,gas_wcmg,43.495833,2025,22,4,25
2025-04-25 23:00:00,gas_wcmg,gas_wcmg,42.585167,2025,23,4,25
2025-04-26 00:00:00,gas_wcmg,gas_wcmg,42.619667,2025,0,4,26
2025-04-26 01:00:00,gas_wcmg,gas_wcmg,43.194833,2025,1,4,26
2025-04-26 02:00:00,gas_wcmg,gas_wcmg,42.672,2025,2,4,26
2025-04-26 03:00:00,gas_wcmg,gas_wcmg,42.666333,2025,3,4,26
2025-04-26 04:00:00,gas_wcmg,gas_wcmg,40.45825,2025,4,4,26
2025-04-26 05:00:00,gas_wcmg,gas_wcmg,41.567,2025,5,4,26
2025-04-26 06:00:00,gas_wcmg,gas_wcmg,43.124417,2025,6,4,26
2025-04-26 07:00:00,gas_wcmg,gas_wcmg,42.826417,2025,7,4,26
2025-04-26 08:00:00,gas_wcmg,gas_wcmg,40.872083,2025,8,4,26
2025-04-26 09:00:00,gas_wcmg,gas_wcmg,41.088,2025,9,4,26
2025-04-26 10:00:00,gas_wcmg,gas_wcmg,36.5385,2025,10,4,26
2025-04-26 11:00:00,gas_wcmg,gas_wcmg,42.731,2025,11,4,26
2025-04-26 12:00:00,gas_wcmg,gas_wcmg,40.031833,2025,12,4,26
2025-04-26 13:00:00,gas_wcmg,gas_wcmg,41.081917,2025,13,4,26
2025-04-26 14:00:00,gas_wcmg,gas_wcmg,41.872833,2025,14,4,26
2025-04-26 15:00:00,gas_wcmg,gas_wcmg,41.956,2025,15,4,26
2025-04-26 16:00:00,gas_wcmg,gas_wcmg,42.223,2025,16,4,26
2025-04-26 17:00:00,gas_wcmg,gas_wcmg,42.451167,2025,17,4,26
2025-04-26 18:00:00,gas_wcmg,gas_wcmg,41.672833,2025,18,4,26
2025-04-26 19:00:00,gas_wcmg,gas_wcmg,40.696333,2025,19,4,26
2025-04-26 20:00:00,gas_wcmg,gas_wcmg,40.921,2025,20,4,26
2025-04-26 21:00:00,gas_wcmg,gas_wcmg,41.862833,2025,21,4,26
2025-04-26 22:00:00,gas_wcmg,gas_wcmg,42.923417,2025,22,4,26
2025-04-26 23:00:00,gas_wcmg,gas_wcmg,41.768,2025,23,4,26
2025-04-27 00:00:00,gas_wcmg,gas_wcmg,41.832167,2025,0,4,27
2025-04-27 01:00:00,gas_wcmg,gas_wcmg,41.845417,2025,1,4,27
2025-04-27 02:00:00,gas_wcmg,gas_wcmg,41.945583,2025,2,4,27
2025-04-27 03:00:00,gas_wcmg,gas_wcmg,43.02325,2025,3,4,27
2025-04-27 04:00:00,gas_wcmg,gas_wcmg,42.051667,2025,4,4,27
2025-04-27 05:00:00,gas_wcmg,gas_wcmg,42.853167,2025,5,4,27
2025-04-27 06:00:00,gas_wcmg,gas_wcmg,41.264833,2025,6,4,27
2025-04-27 07:00:00,gas_wcmg,gas_wcmg,43.317333,2025,7,4,27
2025-04-27 08:00:00,gas_wcmg,gas_wcmg,31.920167,2025,8,4,27
2025-04-27 09:00:00,gas_wcmg,gas_wcmg,38.557083,2025,9,4,27
2025-04-27 10:00:00,gas_wcmg,gas_wcmg,34.32875,2025,10,4,27
2025-04-27 11:00:00,gas_wcmg,gas_wcmg,38.338083,2025,11,4,27
2025-04-27 12:00:00,gas_wcmg,gas_wcmg,39.165667,2025,12,4,27
2025-04-27 13:00:00,gas_wcmg,gas_wcmg,39.498667,2025,13,4,27
2025-04-27 14:00:00,gas_wcmg,gas_wcmg,43.6885,2025,14,4,27
2025-04-27 15:00:00,gas_wcmg,gas_wcmg,43.994333,2025,15,4,27
2025-04-27 16:00:00,gas_wcmg,gas_wcmg,44.768333,2025,16,4,27
2025-04-27 17:00:00,gas_wcmg,gas_wcmg,43.101667,2025,17,4,27
2025-04-27 18:00:00,gas_wcmg,gas_wcmg,44.44375,2025,18,4,27
2025-04-27 19:00:00,gas_wcmg,gas_wcmg,43.421417,2025,19,4,27
2025-04-27 20:00:00,gas_wcmg,gas_wcmg,43.575583,2025,20,4,27
2025-04-27 21:00:00,gas_wcmg,gas_wcmg,40.287333,2025,21,4,27
2025-04-27 22:00:00,gas_wcmg,gas_wcmg,43.598417,2025,22,4,27
2025-04-27 23:00:00,gas_wcmg,gas_wcmg,43.23825,2025,23,4,27
2025-04-28 00:00:00,gas_wcmg,gas_wcmg,44.287,2025,0,4,28
2025-04-28 01:00:00,gas_wcmg,gas_wcmg,47.16,2025,1,4,28
2025-04-28 02:00:00,gas_wcmg,gas_wcmg,45.719667,2025,2,4,28
2025-04-28 03:00:00,gas_wcmg,gas_wcmg,43.507667,2025,3,4,28
2025-04-28 04:00:00,gas_wcmg,gas_wcmg,45.43475,2025,4,4,28
2025-04-28 05:00:00,gas_wcmg,gas_wcmg,43.582583,2025,5,4,28
2025-04-28 06:00:00,gas_wcmg,gas_wcmg,44.786083,2025,6,4,28
2025-04-28 07:00:00,gas_wcmg,gas_wcmg,44.665583,2025,7,4,28
2025-04-28 08:00:00,gas_wcmg,gas_wcmg,46.876333,2025,8,4,28
2025-04-28 09:00:00,gas_wcmg,gas_wcmg,47.03275,2025,9,4,28
2025-04-28 10:00:00,gas_wcmg,gas_wcmg,45.1845,2025,10,4,28
2025-04-28 11:00:00,gas_wcmg,gas_wcmg,44.827917,2025,11,4,28
2025-04-28 12:00:00,gas_wcmg,gas_wcmg,46.515417,2025,12,4,28
2025-04-28 13:00:00,gas_wcmg,gas_wcmg,45.791917,2025,13,4,28
2025-04-28 14:00:00,gas_wcmg,gas_wcmg,42.901083,2025,14,4,28
2025-04-28 15:00:00,gas_wcmg,gas_wcmg,43.0035,2025,15,4,28
2025-04-28 16:00:00,gas_wcmg,gas_wcmg,44.887,2025,16,4,28
2025-04-28 17:00:00,gas_wcmg,gas_wcmg,44.91675,2025,17,4,28
2025-04-28 18:00:00,gas_wcmg,gas_wcmg,45.484083,2025,18,4,28
2025-04-28 19:00:00,gas_wcmg,gas_wcmg,45.625917,2025,19,4,28
2025-04-28 20:00:00,gas_wcmg,gas_wcmg,44.768417,2025,20,4,28
2025-04-28 21:00:00,gas_wcmg,gas_wcmg,43.85,2025,21,4,28
2025-04-28 22:00:00,gas_wcmg,gas_wcmg,43.86275,2025,22,4,28
2025-04-28 23:00:00,gas_wcmg,gas_wcmg,45.343417,2025,23,4,28
2025-04-29 00:00:00,gas_wcmg,gas_wcmg,47.617,2025,0,4,29
2025-04-29 01:00:00,gas_wcmg,gas_wcmg,45.622,2025,1,4,29
2025-04-29 02:00:00,gas_wcmg,gas_wcmg,43.819083,2025,2,4,29
2025-04-29 03:00:00,gas_wcmg,gas_wcmg,45.098417,2025,3,4,29
2025-04-29 04:00:00,gas_wcmg,gas_wcmg,44.420833,2025,4,4,29
2025-04-29 05:00:00,gas_wcmg,gas_wcmg,41.77525,2025,5,4,29
2025-04-29 06:00:00,gas_wcmg,gas_wcmg,41.17575,2025,6,4,29
2025-04-29 07:00:00,gas_wcmg,gas_wcmg,42.388833,2025,7,4,29
2025-04-29 08:00:00,gas_wcmg,gas_wcmg,41.655917,2025,8,4,29
2025-04-29 09:00:00,gas_wcmg,gas_wcmg,40.914667,2025,9,4,29
2025-04-29 10:00:00,gas_wcmg,gas_wcmg,43.780083,2025,10,4,29
2025-04-29 11:00:00,gas_wcmg,gas_wcmg,44.78475,2025,11,4,29
2025-04-29 12:00:00,gas_wcmg,gas_wcmg,43.415083,2025,12,4,29
2025-04-29 13:00:00,gas_wcmg,gas_wcmg,42.5555,2025,13,4,29
2025-04-29 14:00:00,gas_wcmg,gas_wcmg,42.70275,2025,14,4,29
2025-04-29 15:00:00,gas_wcmg,gas_wcmg,41.64125,2025,15,4,29
2025-04-29 16:00:00,gas_wcmg,gas_wcmg,42.49375,2025,16,4,29
2025-04-29 17:00:00,gas_wcmg,gas_wcmg,42.139583,2025,17,4,29
2025-04-29 18:00:00,gas_wcmg,gas_wcmg,44.607417,2025,18,4,29
2025-04-29 19:00:00,gas_wcmg,gas_wcmg,44.855917,2025,19,4,29
2025-04-29 20:00:00,gas_wcmg,gas_wcmg,45.225833,2025,20,4,29
2025-04-29 21:00:00,gas_wcmg,gas_wcmg,43.794833,2025,21,4,29
2025-04-29 22:00:00,gas_wcmg,gas_wcmg,42.146417,2025,22,4,29
2025-04-29 23:00:00,gas_wcmg,gas_wcmg,43.062083,2025,23,4,29
2025-04-30 00:00:00,gas_wcmg,gas_wcmg,44.059167,2025,0,4,30
2025-04-30 01:00:00,gas_wcmg,gas_wcmg,42.114167,2025,1,4,30
2025-04-30 02:00:00,gas_wcmg,gas_wcmg,39.48775,2025,2,4,30
2025-04-30 03:00:00,gas_wcmg,gas_wcmg,40.643167,2025,3,4,30
2025-04-30 04:00:00,gas_wcmg,gas_wcmg,40.125583,2025,4,4,30
2025-04-30 05:00:00,gas_wcmg,gas_wcmg,41.184167,2025,5,4,30
2025-04-30 06:00:00,gas_wcmg,gas_wcmg,40.384083,2025,6,4,30
2025-04-30 07:00:00,gas_wcmg,gas_wcmg,40.343333,2025,7,4,30
2025-04-30 08:00:00,gas_wcmg,gas_wcmg,39.361333,2025,8,4,30
2025-04-30 09:00:00,gas_wcmg,gas_wcmg,39.407333,2025,9,4,30
2025-04-30 10:00:00,gas_wcmg,gas_wcmg,42.11825,2025,10,4,30
2025-04-30 11:00:00,gas_wcmg,gas_wcmg,37.6575,2025,11,4,30
2025-04-30 12:00:00,gas_wcmg,gas_wcmg,30.826417,2025,12,4,30
2025-04-30 13:00:00,gas_wcmg,gas_wcmg,40.793333,2025,13,4,30
2025-04-30 14:00:00,gas_wcmg,gas_wcmg,41.395583,2025,14,4,30
2025-04-30 15:00:00,gas_wcmg,gas_wcmg,41.945333,2025,15,4,30
2025-04-30 16:00:00,gas_wcmg,gas_wcmg,44.322167,2025,16,4,30
2025-04-30 17:00:00,gas_wcmg,gas_wcmg,40.730583,2025,17,4,30
2025-04-30 18:00:00,gas_wcmg,gas_wcmg,39.316667,2025,18,4,30
2025-04-30 19:00:00,gas_wcmg,gas_wcmg,42.6675,2025,19,4,30
2025-04-30 20:00:00,gas_wcmg,gas_wcmg,42.681417,2025,20,4,30
2025-04-30 21:00:00,gas_wcmg,gas_wcmg,42.67525,2025,21,4,30
2025-04-30 22:00:00,gas_wcmg,gas_wcmg,43.1515,2025,22,4,30
2025-04-30 23:00:00,gas_wcmg,gas_wcmg,43.2165,2025,23,4,30
2025-04-01 00:00:00,hydro,Hydro,85.495,2025,0,4,1
2025-04-01 01:00:00,hydro,Hydro,85.444792,2025,1,4,1
2025-04-01 02:00:00,hydro,Hydro,85.577708,2025,2,4,1
2025-04-01 03:00:00,hydro,Hydro,85.7025,2025,3,4,1
2025-04-01 04:00:00,hydro,Hydro,85.931042,2025,4,4,1
2025-04-01 05:00:00,hydro,Hydro,86.138333,2025,5,4,1
2025-04-01 06:00:00,hydro,Hydro,86.342708,2025,6,4,1
2025-04-01 07:00:00,hydro,Hydro,16.560208,2025,7,4,1
2025-04-01 08:00:00,hydro,Hydro,0.0,2025,8,4,1
2025-04-01 09:00:00,hydro,Hydro,0.0,2025,9,4,1
2025-04-01 10:00:00,hydro,Hydro,0.0,2025,10,4,1
2025-04-01 11:00:00,hydro,Hydro,0.0,2025,11,4,1
2025-04-01 12:00:00,hydro,Hydro,0.0,2025,12,4,1
2025-04-01 13:00:00,hydro,Hydro,0.0,2025,13,4,1
2025-04-01 14:00:00,hydro,Hydro,0.0,2025,14,4,1
2025-04-01 15:00:00,hydro,Hydro,0.0,2025,15,4,1
2025-04-01 16:00:00,hydro,Hydro,8.189792,2025,16,4,1
2025-04-01 17:00:00,hydro,Hydro,84.0,2025,17,4,1
2025-04-01 18:00:00,hydro,Hydro,287.583958,2025,18,4,1
2025-04-01 19:00:00,hydro,Hydro,207.876667,2025,19,4,1
2025-04-01 20:00:00,hydro,Hydro,86.1525,2025,20,4,1
2025-04-01 21:00:00,hydro,Hydro,86.159375,2025,21,4,1
2025-04-01 22:00:00,hydro,Hydro,86.044167,2025,22,4,1
2025-04-01 23:00:00,hydro,Hydro,85.950208,2025,23,4,1
2025-04-02 00:00:00,hydro,Hydro,86.040417,2025,0,4,2
2025-04-02 01:00:00,hydro,Hydro,86.086458,2025,1,4,2
2025-04-02 02:00:00,hydro,Hydro,86.122292,2025,2,4,2
2025-04-02 03:00:00,hydro,Hydro,86.0925,2025,3,4,2
2025-04-02 04:00:00,hydro,Hydro,86.158542,2025,4,4,2
2025-04-02 05:00:00,hydro,Hydro,116.679792,2025,5,4,2
2025-04-02 06:00:00,hydro,Hydro,317.106875,2025,6,4,2
2025-04-02 07:00:00,hydro,Hydro,301.28875,2025,7,4,2
2025-04-02 08:00:00,hydro,Hydro,194.448958,2025,8,4,2
2025-04-02 09:00:00,hydro,Hydro,86.156875,2025,9,4,2
2025-04-02 10:00:00,hydro,Hydro,85.99375,2025,10,4,2
2025-04-02 11:00:00,hydro,Hydro,86.045,2025,11,4,2
2025-04-02 12:00:00,hydro,Hydro,86.411667,2025,12,4,2
2025-04-02 13:00:00,hydro,Hydro,86.553333,2025,13,4,2
2025-04-02 14:00:00,hydro,Hydro,87.155625,2025,14,4,2
2025-04-02 15:00:00,hydro,Hydro,86.216042,2025,15,4,2
2025-04-02 16:00:00,hydro,Hydro,85.938958,2025,16,4,2
2025-04-02 17:00:00,hydro,Hydro,260.137083,2025,17,4,2
2025-04-02 18:00:00,hydro,Hydro,319.443333,2025,18,4,2
2025-04-02 19:00:00,hydro,Hydro,291.394583,2025,19,4,2
2025-04-02 20:00:00,hydro,Hydro,179.097083,2025,20,4,2
2025-04-02 21:00:00,hydro,Hydro,86.03125,2025,21,4,2
2025-04-02 22:00:00,hydro,Hydro,86.19,2025,22,4,2
2025-04-02 23:00:00,hydro,Hydro,86.036667,2025,23,4,2
2025-04-03 00:00:00,hydro,Hydro,86.170833,2025,0,4,3
2025-04-03 01:00:00,hydro,Hydro,86.118958,2025,1,4,3
2025-04-03 02:00:00,hydro,Hydro,86.004792,2025,2,4,3
2025-04-03 03:00:00,hydro,Hydro,86.034375,2025,3,4,3
2025-04-03 04:00:00,hydro,Hydro,86.185417,2025,4,4,3
2025-04-03 05:00:00,hydro,Hydro,102.302292,2025,5,4,3
2025-04-03 06:00:00,hydro,Hydro,313.963125,2025,6,4,3
2025-04-03 07:00:00,hydro,Hydro,112.811458,2025,7,4,3
2025-04-03 08:00:00,hydro,Hydro,0.0,2025,8,4,3
2025-04-03 09:00:00,hydro,Hydro,0.0,2025,9,4,3
2025-04-03 10:00:00,hydro,Hydro,0.0,2025,10,4,3
2025-04-03 11:00:00,hydro,Hydro,0.0,2025,11,4,3
2025-04-03 12:00:00,hydro,Hydro,0.0,2025,12,4,3
2025-04-03 13:00:00,hydro,Hydro,0.0,2025,13,4,3
2025-04-03 14:00:00,hydro,Hydro,0.0,2025,14,4,3
2025-04-03 15:00:00,hydro,Hydro,10.110625,2025,15,4,3
2025-04-03 16:00:00,hydro,Hydro,84.781458,2025,16,4,3
2025-04-03 17:00:00,hydro,Hydro,278.28125,2025,17,4,3
2025-04-03 18:00:00,hydro,Hydro,324.561042,2025,18,4,3
2025-04-03 19:00:00,hydro,Hydro,300.311042,2025,19,4,3
2025-04-03 20:00:00,hydro,Hydro,207.848542,2025,20,4,3
2025-04-03 21:00:00,hydro,Hydro,85.873958,2025,21,4,3
2025-04-03 22:00:00,hydro,Hydro,85.9425,2025,22,4,3
2025-04-03 23:00:00,hydro,Hydro,86.005833,2025,23,4,3
2025-04-04 00:00:00,hydro,Hydro,86.115208,2025,0,4,4
2025-04-04 01:00:00,hydro,Hydro,86.335625,2025,1,4,4
2025-04-04 02:00:00,hydro,Hydro,86.308125,2025,2,4,4
2025-04-04 03:00:00,hydro,Hydro,86.155417,2025,3,4,4
2025-04-04 04:00:00,hydro,Hydro,86.277292,2025,4,4,4
2025-04-04 05:00:00,hydro,Hydro,183.024792,2025,5,4,4
2025-04-04 06:00:00,hydro,Hydro,316.845,2025,6,4,4
2025-04-04 07:00:00,hydro,Hydro,132.697292,2025,7,4,4
2025-04-04 08:00:00,hydro,Hydro,86.209583,2025,8,4,4
2025-04-04 09:00:00,hydro,Hydro,86.148542,2025,9,4,4
2025-04-04 10:00:00,hydro,Hydro,86.177292,2025,10,4,4
2025-04-04 11:00:00,hydro,Hydro,86.025625,2025,11,4,4
2025-04-04 12:00:00,hydro,Hydro,85.827083,2025,12,4,4
2025-04-04 13:00:00,hydro,Hydro,86.24875,2025,13,4,4
2025-04-04 14:00:00,hydro,Hydro,85.855417,2025,14,4,4
2025-04-04 15:00:00,hydro,Hydro,87.357708,2025,15,4,4
2025-04-04 16:00:00,hydro,Hydro,168.095417,2025,16,4,4
2025-04-04 17:00:00,hydro,Hydro,317.44125,2025,17,4,4
2025-04-04 18:00:00,hydro,Hydro,314.951667,2025,18,4,4
2025-04-04 19:00:00,hydro,Hydro,305.31,2025,19,4,4
2025-04-04 20:00:00,hydro,Hydro,197.186875,2025,20,4,4
2025-04-04 21:00:00,hydro,Hydro,85.689583,2025,21,4,4
2025-04-04 22:00:00,hydro,Hydro,85.96875,2025,22,4,4
2025-04-04 23:00:00,hydro,Hydro,96.933125,2025,23,4,4
2025-04-05 00:00:00,hydro,Hydro,86.247083,2025,0,4,5
2025-04-05 01:00:00,hydro,Hydro,86.053958,2025,1,4,5
2025-04-05 02:00:00,hydro,Hydro,86.069375,2025,2,4,5
2025-04-05 03:00:00,hydro,Hydro,86.176875,2025,3,4,5
2025-04-05 04:00:00,hydro,Hydro,103.635,2025,4,4,5
2025-04-05 05:00:00,hydro,Hydro,199.850625,2025,5,4,5
2025-04-05 06:00:00,hydro,Hydro,204.982083,2025,6,4,5
2025-04-05 07:00:00,hydro,Hydro,85.938958,2025,7,4,5
2025-04-05 08:00:00,hydro,Hydro,78.208542,2025,8,4,5
2025-04-05 09:00:00,hydro,Hydro,46.386875,2025,9,4,5
2025-04-05 10:00:00,hydro,Hydro,26.479167,2025,10,4,5
2025-04-05 11:00:00,hydro,Hydro,5.271458,2025,11,4,5
2025-04-05 12:00:00,hydro,Hydro,4.663958,2025,12,4,5
2025-04-05 13:00:00,hydro,Hydro,4.78375,2025,13,4,5
2025-04-05 14:00:00,hydro,Hydro,67.288542,2025,14,4,5
2025-04-05 15:00:00,hydro,Hydro,85.716875,2025,15,4,5
2025-04-05 16:00:00,hydro,Hydro,88.35625,2025,16,4,5
2025-04-05 17:00:00,hydro,Hydro,535.763542,2025,17,4,5
2025-04-05 18:00:00,hydro,Hydro,627.215,2025,18,4,5
2025-04-05 19:00:00,hydro,Hydro,424.006042,2025,19,4,5
2025-04-05 20:00:00,hydro,Hydro,322.969792,2025,20,4,5
2025-04-05 21:00:00,hydro,Hydro,262.355625,2025,21,4,5
2025-04-05 22:00:00,hydro,Hydro,117.682917,2025,22,4,5
2025-04-05 23:00:00,hydro,Hydro,85.970833,2025,23,4,5
2025-04-06 00:00:00,hydro,Hydro,86.261042,2025,0,4,6
2025-04-06 01:00:00,hydro,Hydro,86.200417,2025,1,4,6
2025-04-06 02:00:00,hydro,Hydro,85.993125,2025,2,4,6
2025-04-06 03:00:00,hydro,Hydro,71.68875,2025,3,4,6
2025-04-06 04:00:00,hydro,Hydro,0.0,2025,4,4,6
2025-04-06 05:00:00,hydro,Hydro,0.0,2025,5,4,6
2025-04-06 06:00:00,hydro,Hydro,0.424792,2025,6,4,6
2025-04-06 07:00:00,hydro,Hydro,47.57375,2025,7,4,6
2025-04-06 08:00:00,hydro,Hydro,80.085208,2025,8,4,6
2025-04-06 09:00:00,hydro,Hydro,77.451042,2025,9,4,6
2025-04-06 10:00:00,hydro,Hydro,8.913125,2025,10,4,6
2025-04-06 11:00:00,hydro,Hydro,4.743958,2025,11,4,6
2025-04-06 12:00:00,hydro,Hydro,4.5525,2025,12,4,6
2025-04-06 13:00:00,hydro,Hydro,76.67625,2025,13,4,6
2025-04-06 14:00:00,hydro,Hydro,85.93625,2025,14,4,6
2025-04-06 15:00:00,hydro,Hydro,87.05875,2025,15,4,6
2025-04-06 16:00:00,hydro,Hydro,86.177708,2025,16,4,6
2025-04-06 17:00:00,hydro,Hydro,526.50375,2025,17,4,6
2025-04-06 18:00:00,hydro,Hydro,627.287917,2025,18,4,6
2025-04-06 19:00:00,hydro,Hydro,424.083333,2025,19,4,6
2025-04-06 20:00:00,hydro,Hydro,434.513542,2025,20,4,6
2025-04-06 21:00:00,hydro,Hydro,244.596042,2025,21,4,6
2025-04-06 22:00:00,hydro,Hydro,155.369583,2025,22,4,6
2025-04-06 23:00:00,hydro,Hydro,160.794583,2025,23,4,6
2025-04-07 00:00:00,hydro,Hydro,86.138125,2025,0,4,7
2025-04-07 01:00:00,hydro,Hydro,86.017292,2025,1,4,7
2025-04-07 02:00:00,hydro,Hydro,85.968542,2025,2,4,7
2025-04-07 03:00:00,hydro,Hydro,86.124583,2025,3,4,7
2025-04-07 04:00:00,hydro,Hydro,86.136458,2025,4,4,7
2025-04-07 05:00:00,hydro,Hydro,86.170417,2025,5,4,7
2025-04-07 06:00:00,hydro,Hydro,174.750833,2025,6,4,7
2025-04-07 07:00:00,hydro,Hydro,85.987292,2025,7,4,7
2025-04-07 08:00:00,hydro,Hydro,85.965,2025,8,4,7
2025-04-07 09:00:00,hydro,Hydro,86.062917,2025,9,4,7
2025-04-07 10:00:00,hydro,Hydro,82.755208,2025,10,4,7
2025-04-07 11:00:00,hydro,Hydro,36.245,2025,11,4,7
2025-04-07 12:00:00,hydro,Hydro,47.160833,2025,12,4,7
2025-04-07 13:00:00,hydro,Hydro,76.255625,2025,13,4,7
2025-04-07 14:00:00,hydro,Hydro,86.410208,2025,14,4,7
2025-04-07 15:00:00,hydro,Hydro,86.284167,2025,15,4,7
2025-04-07 16:00:00,hydro,Hydro,196.689583,2025,16,4,7
2025-04-07 17:00:00,hydro,Hydro,641.398125,2025,17,4,7
2025-04-07 18:00:00,hydro,Hydro,633.051667,2025,18,4,7
2025-04-07 19:00:00,hydro,Hydro,601.087083,2025,19,4,7
2025-04-07 20:00:00,hydro,Hydro,600.358958,2025,20,4,7
2025-04-07 21:00:00,hydro,Hydro,562.435,2025,21,4,7
2025-04-07 22:00:00,hydro,Hydro,283.76,2025,22,4,7
2025-04-07 23:00:00,hydro,Hydro,86.011042,2025,23,4,7
